,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.001883418750216137,12118.186582080014,11785.472490249993,11178.457187505006,0.001883418750216137,0.016572584083381026,0.7024673912550667,80.62356614752025,37.52789212098484,43.09567402653541,95.25093067711565,37.551061299829634,0.06090529087888778,123.78965383922981,0.6288012654117402,4.401633909726844
1,-0.0004943441157033712,12126.454199280013,11795.841093769994,11188.214638680005,-0.0004943441157033712,0.009356668590501993,0.64104813406068,87.63519380646721,47.549352458081316,40.0858413483859,89.5296393969907,40.85462753187446,0.07862506149815879,121.00466456499912,0.6249065305040125,9.503001718714826
2,0.0026504657907251428,12135.445390680014,11807.277597679995,11198.880791025005,0.0026504657907251428,0.0061648490098848985,0.6607244043189151,94.75042424232379,56.989566814929816,37.76085742739397,95.7309186011831,43.81880984412644,0.09454595032551699,116.95215509607063,0.637851872077536,6.653928659371397
3,-0.0013889203532700956,12143.926386760015,11819.446699239994,11209.436040045006,-0.0013889203532700956,0.0072858546074414665,0.56248416777623,97.86841063802422,65.1653355795487,32.70307505847552,74.1179285889649,38.18291112029743,0.10747788447145215,116.61265958920842,0.6256343266516466,14.788200118401882
4,-0.002372412439580973,12151.730781300015,11831.227500019993,11220.572290045007,-0.002372412439580973,0.0002690598214594164,0.45674823039203216,96.84744369860891,71.50175720336074,25.345686495248174,60.86692498408197,34.886738589575614,0.11648175827557412,117.54322854712211,0.6043695598593062,25.54967303321474
5,8.56658104533281e-05,12162.878984440013,11844.803603539993,11231.758793955007,8.56658104533281e-05,-0.0015257963556102316,0.41623949424194034,95.02846829367081,76.20709942142275,18.82136887224806,60.25814212142235,32.53232963906002,0.12212994360671155,115.65586343661342,0.6048905481267567,25.16738361710023
6,-0.009492708703707886,12170.311992240013,11857.360605489994,11242.38409669001,-0.009492708703707886,-0.010514874969838606,0.14093358547023035,83.14476521237884,77.59463257961397,5.550132632764871,-30.755990451759992,28.429799832218475,0.12140825725547014,117.97976104828392,0.5227370535545074,85.96791548657619
7,0.0006042408458923898,12174.928593800012,11868.258203139992,11254.38754883501,0.0006042408458923898,-0.012534231878809754,0.10676691009969955,73.47777649384989,76.77126136246116,-3.293484868611273,-64.51835007597221,26.161018857864686,0.11666396387095399,117.45616483054944,0.5270980191677355,79.45066090376616
8,0.0011539538969531637,12179.792207080012,11879.074208999993,11266.94320313501,0.0011539538969531637,-0.01001973817259072,0.09312914696386455,66.19615652925677,74.65624039582029,-8.460083866563522,-100.9321018431009,28.809397705026427,0.10979265192272865,119.18927634265313,0.5358263426831134,57.74886977130873
9,0.004613674655665978,12185.383613320011,11890.706708999993,11279.989702160012,0.004613674655665978,-0.0030872030082272905,0.24689383355083275,64.25826798116759,72.57664591288976,-8.318377931722168,-22.9255409522826,23.51893033446525,0.10337053121252088,117.58214610389213,0.5700350609960383,38.00461990130465
10,-0.011363001525194094,12187.57240238001,11902.358906269994,11292.565249035011,-0.011363001525194094,-0.014499548335824342,-0.38850609393613517,50.8204361445587,68.22540395922356,-17.404967814664857,-170.93640048274386,29.36034082064179,0.09306426230124301,126.89345209647131,0.47646855266213217,69.83526105363426
11,0.005340300471748938,12189.67480472001,11913.153603539993,11305.180898450013,0.005340300471748938,0.0002584825947917757,-0.1853392237932622,44.911031211097,63.56252940959824,-18.651498198501244,-101.42033230333651,33.532776882196465,0.08267913949928382,123.18963687529474,0.5162037625999678,51.58516338951795
12,0.015227345384881907,12194.08259768001,11926.770302759993,11317.357197280015,0.015227345384881907,0.01487653412796286,0.7994813847676903,54.669978819225435,61.78401929152369,-7.114040472298257,62.7291509153323,26.153781442312262,0.07817752467886242,129.52967674134507,0.6080428586451682,5.7620265138180145
13,0.0042116695201321885,12199.404609400011,11941.305302759993,11329.192197280014,0.0042116695201321885,0.017976161135299318,0.9868330160928526,65.87691938036005,62.602599309290966,3.2743200710690843,135.06925048813375,22.44951546297241,0.07879199796392922,124.45612840267756,0.6293213468099315,0.016822188203887683
14,-0.002087827553952093,12204.416406280012,11956.043906279992,11340.601445330016,-0.002087827553952093,0.011185521444350588,0.7493565458113929,71.82367479002096,64.44681440543698,7.376860384583978,111.7143550910817,19.694362166087814,0.08138878457534579,119.86425651677196,0.6115235732940435,6.388048154013068
15,0.009254114228881338,12210.858613300012,11969.439804719994,11352.496948260015,0.009254114228881338,0.032272865916209925,1.1816267848927895,84.87720638687824,68.53289280172524,16.344313585153003,156.02729031640968,23.116469978011114,0.08814888728852546,120.94684590843109,0.657643538974651,3.425967530588034
16,0.007589284245882011,12219.314003920013,11982.725302769994,11364.136650410015,0.007589284245882011,0.03458209884443719,1.2847945206408586,101.76247133157085,75.17880850769437,26.58366282387648,188.84289523236345,29.110884234206907,0.09949999810779273,120.88207398640026,0.6904054200122755,2.8333131610078746
17,0.0057008775713054405,12230.047402360013,11996.537500029994,11376.119599625014,0.0057008775713054405,0.02487401413814161,1.2307445619567177,119.60346001095604,84.06373880834671,35.53972120260933,173.57045569860682,35.46808656315576,0.11466546084555253,119.50475505880028,0.7128067425501068,1.8805537559546892
18,0.0037004876157682443,12240.494804700013,12011.020996119994,11388.375751970014,0.0037004876157682443,0.02435231431510476,1.1239809920893884,135.98611294197508,94.44821363507239,41.53789930690269,152.97554436556922,41.55766916901571,0.13212050201825842,116.80442934031464,0.726708727868376,3.0164865928368987
19,-0.00024820866179875445,12250.279218780011,12025.502998079995,11401.923051775017,-0.00024820866179875445,0.026240674755699578,0.9438688463307321,147.01817524471699,104.96220595700133,42.055969287715655,130.1942982786801,47.00867385957272,0.1492310126110889,114.98839031600643,0.7241672387421051,8.776210137671255
