date,Open,High,Low,Volume,Pct,Direction,50ma,100ma,200ma,MOM_1,MOM_5,Bollinger,MACD,MACD_SIGNAL,MACD_DIFF,cci,adx,trix,atr,RSI,wr_10,Close
2011-04-26,15.499890130926,15.706964368202,15.361840639409,21200000.0,0.0039476930668453925,0,16.229864612214875,16.64826430745425,16.39165938802562,0.0039476930668453925,0.02364779874211642,-0.04965595218707093,-0.17459040647594115,-0.21761634543749347,0.043025938961552324,-19.651510616079214,22.91005914065643,-0.16368871239877483,0.33477862198449404,0.4536789100488997,35.98326359834687,15.603427249564
2011-04-27,15.66094787103,15.79516265445,15.61109666576,13104100.0,0.008601622020171895,0,16.174820988942653,16.640960914936503,16.381203407450386,0.008601622020171895,0.026253997864463585,0.3561785614040957,-0.15048902533009922,-0.20419088141601466,0.053701856085915434,53.37469327406971,20.83161640054734,-0.1479773644179944,0.32456124933460156,0.48823553879646125,21.338912133884243,15.737642032984
2011-04-28,15.806666778743,15.837344443524,15.484551298535,19631000.0,-0.012426900584796119,1,16.118315453546515,16.63200742057048,16.368683149354453,-0.012426900584796119,-0.008804108583980397,-0.19425101369445805,-0.14549223686028867,-0.1924511525048695,0.04695891564458082,18.71442891679777,22.067941588283745,-0.13500786916768853,0.32657781330991575,0.44414965557834096,35.98130841117448,15.542071920001
2011-04-29,15.584253709076,15.591923125271,15.334997682725,14447400.0,-0.0039476930668453925,1,16.052928154884896,16.623127971292323,16.35570363363446,-0.0039476930668453925,-0.015125640400050377,-0.3501932025578618,-0.14481378515409027,-0.18292367903471368,0.03810989388062341,-49.98197675437089,25.80347591156528,-0.12545644101932354,0.3216026439696361,0.43100095371086505,43.45794392515784,15.480716590438
2011-05-02,15.603427249564,15.637939622444,15.327328266529,14262900.0,-0.007183552142714711,1,15.988148948496054,16.615657650738655,16.34449342012811,-0.007183552142714711,-0.011102886750570917,-0.6261258302840453,-0.15150311169406727,-0.17663956556658442,0.025136453872517145,-52.49641771361238,26.725746660861084,-0.12070755196121902,0.3208175519657335,0.4074560449116395,57.00934579438224,15.369510055604
2011-05-03,15.285146477455,15.484551298535,15.262138228868,14865800.0,0.006237524950123197,1,15.924904363322376,16.607350611430274,16.332847659276478,0.006237524950123197,-0.008847382649273872,-0.333512037725283,-0.1473699398516537,-0.17078564042359828,0.023415700571944587,-61.99688475590347,28.780098729998368,-0.11653173356140978,0.31378866037296677,0.43605700939004544,49.743589743569906,15.465377758047
2011-05-04,15.484551298535,15.768319697766,15.419361260874,15372800.0,0.015125216960076404,1,15.869706170964555,16.601841142983837,16.322504905248856,0.015125216960076404,-0.0024366471734857953,0.3410106309589988,-0.12379220923356371,-0.16138695418559137,0.037594744952027664,56.86126071568597,20.69590916848191,-0.10713234986903333,0.3163007872671834,0.4995330746062265,23.99999999992355,15.699294952007
2011-05-05,15.588088417173,15.848848567817,15.572749584783,12871300.0,-0.0034196384953667502,1,15.848951867307775,16.595489216122154,16.31404751544393,-0.0034196384953667502,0.006661732050329716,0.2075938233009192,-0.10819152780164032,-0.15074786890880118,0.04255634110716086,76.28653588898216,17.12757267550781,-0.09600530089822279,0.31342922982195603,0.48601219804075313,34.64052287574694,15.645609038639
2011-05-06,15.741476741082,15.921708021674,15.597675187418,12829500.0,0.0002450980392345592,0,15.839143870290357,16.592575428348745,16.304484751979654,0.0002450980392345592,0.01089918256130451,0.24289538641091282,-0.09442991716993276,-0.1394842785610275,0.04505436139109473,81.64237885630342,16.543943069585133,-0.0840942540358873,0.3141866301386735,0.48708013782100684,41.27906976738737,15.649443746737
2011-05-09,15.641774330541,15.860352692111,15.62643549815,9307900.0,0.005145797598639312,0,15.827042575770138,16.590887935392946,16.295172151889382,0.005145797598639312,0.023453093812419112,0.47412370774354445,-0.07614794864043084,-0.12681701257690817,0.05066906393647733,85.16497616948023,16.12706477964036,-0.07028509227150517,0.3084530989831254,0.5101001341639341,29.069767441789917,15.729972616789
2011-05-10,15.752980865375,16.006071599823,15.722303200593,9006400.0,0.013408093612819805,0,15.811887536316858,16.592496003675375,16.286113571400662,0.013408093612819805,0.03074634267291554,1.0100403032978476,-0.0441320409178676,-0.11028001824510004,0.06614797732723245,167.8555304738278,19.864777190785286,-0.05103984039939429,0.3066899061436163,0.5651462895381347,8.762886597937344,15.940881562162
2011-05-11,15.906369189283,15.937046854065,15.630270206248,16927100.0,-0.012268462833775362,0,15.798332447409358,16.589383126104416,16.2741711281439,-0.012268462833775362,0.002931118710278069,0.4472734019985276,-0.03414645794393145,-0.09505330618486632,0.06090684824093487,80.82444918260019,18.54349329332596,-0.03407757828351195,0.30697000969864374,0.5081314487686587,35.05154639174962,15.745311449179
2011-05-12,15.676286703421,15.791327946352,15.61109666576,14165300.0,-0.004383828543550239,0,15.780870826884197,16.585551296113348,16.262722206527727,-0.004383828543550239,0.0019607843137481318,0.2675874370921926,-0.03144010960095578,-0.08233066686808423,0.05089055726712845,33.46281110644804,16.76571911293543,-0.02106335163093563,0.2979172433338835,0.4893664625269988,44.329896907117934,15.676286703421
2011-05-13,15.645609038639,15.668617287225,15.423195968972,14068300.0,-0.011497064579309435,0,15.760110767014158,16.580185066299947,16.251744457294834,-0.011497064579309435,-0.009801519235530742,-0.2702626921150212,-0.043338883458169164,-0.07453231018610122,0.031193426727932058,-62.41656450086466,15.600355015743498,-0.015391060587792918,0.2947153498421062,0.44332929052168923,68.55670103093816,15.496055422828
2011-05-16,15.415526552777,15.469212466145,15.208452315501,18262200.0,-0.015095273447164215,0,15.739188610702698,16.572403117980194,16.240302346607304,-0.015095273447164215,-0.029741589468609053,-0.8752618862389393,-0.07082745527520906,-0.07379133920392279,0.0029638839287137314,-153.53645446276613,20.429964237100666,-0.019920006075769985,0.2942073325195986,0.39181034201167614,93.26923076933447,15.262138228868
2011-05-17,14.40699832308,14.441510695959,13.820287984131,100424200.0,-0.07261306532657441,0,15.700924275291298,16.555184614443043,16.220421944169846,-0.07261306532657441,-0.11210007216737883,-1.897279818696589,-0.17996279816749627,-0.0950256309966375,-0.08493716717085878,-364.2214045251769,36.00296032465714,-0.05606985378762547,0.37618182624941304,0.24597048004881727,84.73684210523373,14.153907588632
2011-05-18,14.046535761896,14.050370469993,13.801114443643,44644200.0,-0.0113790300731762,0,15.656223829274635,16.535360428137206,16.20011745547249,-0.0113790300731762,-0.11130053580123866,-1.4724807735989665,-0.27626474923764377,-0.13127345464483878,-0.144991294592805,-243.45100900394212,47.19756546541047,-0.11267559928472536,0.3745112061593836,0.23243015906333994,91.30434782609682,13.992849848528
2011-05-19,13.969841599942,14.061874594287,13.80494915174,31116600.0,-0.00986571663473701,1,15.611441523263597,16.513849560649213,16.180247266517384,-0.00986571663473701,-0.11619373776913011,-1.2405028378701808,-0.35957917462181044,-0.17693459864023312,-0.18264457598157732,-166.62966278724005,54.852327943141034,-0.18101742257243814,0.3661122230442133,0.22119056902556253,97.56521739134341,13.85480035701
2011-05-20,13.808783859838,13.93916393516,13.770436778861,23005900.0,-0.004151674508676373,1,15.569871959127557,16.490117735761626,16.160889999580267,-0.004151674508676373,-0.10962633011627265,-1.0581213894233457,-0.42534478055679514,-0.2266166350235456,-0.19872814553324955,-128.49926478044347,60.491425607497845,-0.2530387654372547,0.35201328970526946,0.216492977542639,98.7993138936506,13.797279735545
2011-05-23,13.643891411637,13.80494915174,13.590205498269,26492700.0,-0.0047248471372988154,1,15.525084930069736,16.465466097513826,16.149783837368908,-0.0047248471372988154,-0.10025125628137399,-0.937240248410358,-0.47722365111064313,-0.27673803824096516,-0.20048561286967798,-109.75397396604102,65.40526165195732,-0.323615882605943,0.34220831568853594,0.2110230584880898,94.1269841269873,13.732089697884
2011-05-24,13.659230244027,13.866304481304,13.643891411637,27329900.0,0.004607651493985676,1,15.482788099752035,16.441676825802368,16.137564529423262,0.004607651493985676,-0.025331888377169598,-0.7849961989127614,-0.5073836501326667,-0.3228671606193055,-0.18451648951336125,-86.62874886170518,66.59309935424417,-0.38651015054404736,0.3336515124012834,0.23132326832561845,91.25816993465182,13.795362381496
2011-05-25,13.682238492614,13.862469773206,13.682238492614,25474500.0,0.0009728978457284043,1,15.445054572070614,16.41863414140827,16.12592695216417,0.0009728978457284043,-0.013154288846268347,-0.691211735961506,-0.5241604698960582,-0.3631258224746561,-0.16103464742140217,-73.034279320512,67.44155485587764,-0.4393485979896841,0.322692924414906,0.23581489413607015,90.06968641115974,13.808783859838
2011-05-26,13.801114443643,14.088717550971,13.789610319349,27179800.0,0.014995834490411752,0,15.417521367929094,16.395212709251176,16.118298125128337,0.014995834490411752,0.01162468862443844,-0.5158535530218985,-0.5148126206414148,-0.39346318210800785,-0.1213494385334069,-51.98847002657993,59.16394648171851,-0.47651629240749344,0.32100823207255547,0.3034429531441765,79.52029520296323,14.015858097114
2011-05-27,14.088717550971,14.203758793902,14.081048134775,20623500.0,0.011217510259922792,0,15.383239077535613,16.369957185194117,16.112656200940503,0.011217510259922792,0.027237354085591692,-0.38627093101461407,-0.4890799883799879,-0.41258654336240386,-0.07649344501758404,-31.63301947562432,49.40848651020856,-0.496509601459823,0.31150055098080154,0.35044523144680056,68.97959183675232,14.17308112912
2011-05-31,14.295791788247,14.387824782592,14.25744470727,27368000.0,0.011363636363662,0,15.353021577725695,16.344130661385936,16.107228701670216,0.011363636363662,0.043842502094402436,-0.2653790098369825,-0.4504976221454431,-0.42016875911901175,-0.03032886302643134,-9.137625516802524,37.00885489724087,-0.4992152909700118,0.3045893440158872,0.3954486525903753,12.61261261253316,14.334138869224
2011-06-01,14.265114123465,14.30729591254,13.996684556626,19316200.0,-0.020064205457468898,0,15.313639125562256,16.312825523235247,16.10017258564298,-0.020064205457468898,0.018207088255753456,-0.38895334580106167,-0.4380780945161096,-0.4237506261984313,-0.014327468317678282,-23.207791560776396,33.49795836182409,-0.4963231224236923,0.3069368417717524,0.34895479497866205,42.78846153847434,14.046535761896
2011-06-02,14.027362221407,14.058039886189,13.923825102769,16659600.0,-0.005596505596507928,0,15.272876178483655,16.279930530973726,16.092208788740887,-0.005596505596507928,0.011524576506541706,-0.39142617881526176,-0.42962635654446224,-0.42492577226763756,-0.004700584276824682,-34.273584143800804,32.28734700985651,-0.4903782385731062,0.2945995518894844,0.33728197222880496,52.64423076924495,13.967924245893
2011-06-03,13.824122692229,13.950668059453,13.80494915174,15963800.0,-0.008647906657534898,0,15.227166457958994,16.246707891178968,16.082611778723713,-0.008647906657534898,-0.012038303693567176,-0.41750303925583576,-0.4277445308288019,-0.42548952397987044,-0.0022550068489314845,-50.68191664505981,33.48340895790775,-0.4841859847781184,0.2851978049083069,0.3195913498308683,67.78846153850569,13.847130940815
2011-06-06,13.801114443643,13.896982146085,13.770436778861,15407700.0,-0.004153973968459734,0,15.172406826323755,16.210728468017386,16.073870772921083,-0.004153973968459734,-0.027056277056307865,-0.4087564017737368,-0.4259841240080835,-0.4255884439855131,-0.00039568002257039936,-63.58262175107454,34.93721188231823,-0.47798470498695356,0.2738654879308563,0.3112202368860399,75.00000000009403,13.789610319349
2011-06-07,13.85480035701,13.862469773206,13.640056703539,16894700.0,-0.010845383759695681,0,15.119027689603694,16.172449769746915,16.066116470144244,-0.010845383759695681,-0.048421615837364596,-0.45785888658518553,-0.43168057093386203,-0.42680686937518286,-0.0048737015586791665,-100.19880715701684,38.184428936486405,-0.4742046798884088,0.27019031519772363,0.28995469918119654,100.0,13.640056703539
2011-06-08,13.509676628217,13.709081449298,13.498172503924,16012500.0,-0.0059038515603170305,0,15.067029047798794,16.133327509492556,16.059503392901682,-0.0059038515603170305,-0.03467103467106136,-0.48077779946723126,-0.4376481178920102,-0.4289751190785484,-0.008672998813461785,-132.83055108319334,42.59746464075776,-0.47253257103169527,0.2659559316388863,0.27890368434504526,93.10344827589697,13.559527833487
2011-06-09,13.617048454953,13.701412033102,13.559527833487,11590900.0,0.002828054298638527,0,15.023696846294715,16.092292323045697,16.054320958996037,0.002828054298638527,-0.02649279341114741,-0.4282726109729659,-0.4342770770788107,-0.4300355106786009,-0.004241566400209784,-102.01838685320719,45.74963300095158,-0.4697224703066307,0.25709366506575165,0.29272738253640895,88.7931034483184,13.597874914464
2011-06-10,13.617048454953,13.624717871148,13.475164255338,14320500.0,-0.005922165820656522,0,14.977296878312474,16.05010738834798,16.049021782570595,-0.005922165820656522,-0.023816117419020344,-0.4895112321560316,-0.4331108771628873,-0.4306505839754582,-0.00246029318742913,-114.04540836819528,49.29282417466654,-0.46679775042428145,0.24941223297605508,0.28056366380439457,95.37815126058817,13.517346044412
2011-06-13,13.517983502382,13.537223444742,13.314040113362,21738800.0,-0.013617021276531638,1,14.929746497900934,16.006158340330106,16.042840396445776,-0.013617021276531638,-0.033092324805270024,-0.7214041908897351,-0.44194477801121224,-0.43290942278260897,-0.00903535522860327,-143.1933057336954,53.93825992363964,-0.4670022367966065,0.24753874000490841,0.2545292750128384,98.20821223171333,13.333280055723
2011-06-14,13.410239825164,13.575703329463,13.32943206725,20123600.0,0.002308802308760294,1,14.882735101482956,15.960756560354925,16.037232252544523,0.002308802308760294,-0.020233987734698533,-0.8512132676982824,-0.44137382132607605,-0.4346023024913024,-0.006771518834773671,-113.10347872861307,55.0584269336181,-0.4667813527847122,0.24744820587691496,0.2667834230304395,94.96364882254915,13.364063963499
2011-06-15,13.287104194058,13.298648159474,13.063920862678,24950100.0,-0.013532968615008523,1,14.837015022266296,15.911823928046177,16.029652464518584,-0.013532968615008523,-0.027753129223690998,-1.013578959866329,-0.4503238055298304,-0.437746603099008,-0.012577202430822443,-144.07825927575945,59.11008054705736,-0.4693001815931994,0.2512121269443496,0.24165103572152447,88.00066794691199,13.183208505312
2011-06-16,13.117792701287,13.510287525438,13.10624873587,28167700.0,0.02072387624051575,1,14.797142557489757,15.864398622484716,16.023648373742574,0.02072387624051575,-0.010403039337016584,-0.48828058249834505,-0.43040970111796817,-0.43627922270280006,0.005869521584831894,-87.08827466102657,52.383596879130465,-0.4648598759696002,0.2621283171317532,0.34242842613902397,55.7376865042866,13.456415686829
2011-06-17,13.552615398631,13.591095283351,13.444871721413,39361800.0,0.0008578781812826897,0,14.750675191607616,15.818887600895867,16.016253433519267,0.0008578781812826897,-0.0036535568450151157,-0.428128817872197,-0.4089816425727246,-0.43081970667678493,0.021838064104060306,-45.12359027225307,44.457441264440625,-0.4545270855375864,0.2538494060464852,0.3463808758273899,51.49951178686536,13.467959652245
2011-06-20,13.387151894331,13.591095283351,13.387151894331,16631600.0,-0.0002857142857091155,0,14.704897807575575,15.774103565089717,16.007943427618134,-0.0002857142857091155,0.009812409812381073,-0.3999464630569821,-0.3878394801994549,-0.4222236613813189,0.03438418118186398,-42.99123099825258,40.136911883160465,-0.4397359368573656,0.25028469054459346,0.34563510636529415,49.88524862799017,13.464111663773
2011-06-21,13.517983502382,13.71807890293,13.479503617661,16958800.0,0.008859674192613687,0,14.664420554550476,15.731048231677107,15.998971891876108,0.008859674192613687,0.016412323639505733,-0.1885990118303806,-0.3573394614894845,-0.40924682140295204,0.051907359913467566,7.116941461082117,32.00601552778705,-0.41852459827406413,0.2505477297311939,0.3895156125541874,20.5882352941986,13.583399306407
2011-06-22,13.591095283351,13.660359075848,13.510287525438,12828800.0,-0.005099150141623876,1,14.619873730007036,15.692007874194179,15.990454562296907,-0.005099150141623876,0.025102159953296344,-0.2784171163996857,-0.33489650763967305,-0.3943767586502963,0.059480251010623264,7.744470310336941,26.198232416806036,-0.39499087868913013,0.24337085977967995,0.3738397097286348,31.176470588274736,13.51413551391
2011-06-23,13.398695859748,13.579551317935,13.294800171002,19498800.0,0.0031321184510419986,1,14.575943380441597,15.652701876342496,15.984264545629141,0.0031321184510419986,0.00743494423793134,-0.18810154169286272,-0.310119929894201,-0.3775253928990773,0.06740546300487626,-23.687970692827623,27.99833631345064,-0.3690004027981453,0.2463265945763456,0.3899961301744162,24.705882352946592,13.556463387103
2011-06-24,13.537223444742,13.548767410158,13.42178379058,36850600.0,-0.009367016747141133,1,14.529089887674816,15.608949359775217,15.977420550741451,-0.009367016747141133,-0.002857142857165096,-0.3571280345008222,-0.29730369840881643,-0.36148105400102515,0.06417735559220872,-18.295941697238664,29.28412481105393,-0.34510662210620124,0.2383518090011066,0.35998706552653376,44.11764705893128,13.429479767524
2011-06-27,13.487199594605,13.602639248767,13.433327755996,15242400.0,0.0022922636103479554,1,14.488757523534037,15.564088570800978,15.971759721982332,0.0022922636103479554,-0.00028579594169242384,-0.2682342228650453,-0.2814187187225734,-0.34546858694533483,0.06404986822276143,17.594658556240624,27.44839910850885,-0.32196330367574216,0.2336952141612418,0.3725909288613729,39.411764705923595,13.460263675301
2011-06-28,13.494895571549,13.544919421686,13.450643704121,14237100.0,0.0031446540880673,1,14.450038658476657,15.518005309373708,15.966158051612927,0.0031446540880673,-0.005949008498548958,-0.1461292199665812,-0.26238958841484994,-0.3288527872392379,0.06646319882438795,24.85318936805063,26.137166463833793,-0.29847204497415253,0.22373667869008174,0.3903683922067564,32.94117647059546,13.502591548494
2011-06-29,13.53337545627,13.698838960569,13.502591548494,13512600.0,0.013109147905369545,1,14.418771345073239,15.473271116526508,15.959512323127287,0.013109147905369545,0.012243735763097119,0.37219481370031715,-0.23037027690401324,-0.30915628517219296,0.07878600826817972,135.81510446996933,19.746900803256075,-0.27052416571314913,0.22177315964614744,0.4593572862207965,6.289308176140611,13.679599018209
2011-06-30,13.968198153614,14.329909069989,13.94126223431,27376900.0,0.0239099859353058,1,14.39220418524382,15.429090310761216,15.953871691224071,0.0239099859353058,0.03321033210330615,1.2420849002876857,-0.1765668457455405,-0.28263839728686246,0.10607155154132197,326.82630765834654,29.101908563297293,-0.232012995374008,0.25238293765570835,0.5587290170358173,31.226765799262996,14.006678038335
2011-07-01,14.064397865416,14.287581196796,13.983590107502,14854800.0,0.01785714285710327,0,14.36373770279384,15.387410697502766,15.948087358852185,0.01785714285710327,0.061604584527218176,1.4622721479746346,-0.11244846976059897,-0.24860041178160977,0.1361519420210108,232.68576857671545,35.784056963326734,-0.18200926034480872,0.25606923420130057,0.616741726904658,7.063197026085932,14.256797289019
2011-07-05,14.152901600273,14.237557346659,13.956654188198,16387000.0,-0.01565452091767494,0,14.330040612096719,15.340437388260828,15.943498204390155,-0.01565452091767494,0.04259576901083095,0.8950636064561553,-0.07873560937238899,-0.21462745129976563,0.13589184192737663,142.21215780994558,39.33862047816764,-0.13336373231548015,0.2592173675312791,0.5475660219262147,28.624535316039385,14.033613957639
2011-07-06,14.029765969167,14.079789819304,13.891238384173,16402200.0,-0.007403345215253432,0,14.297793539074558,15.293956053466268,15.937912072606965,-0.007403345215253432,0.03163294385859139,0.6323034142232143,-0.059713102935470275,-0.18364458162690656,0.12393147869143628,84.95679497248275,38.80004556490513,-0.09089267756350286,0.2541698009312592,0.5184153501399256,38.66171003723799,13.929718268893
2011-07-07,14.033613957639,14.079789819304,13.97974211903,16037500.0,0.006906077348084461,0,14.266243353697178,15.24805398295602,15.931794641762632,0.006906077348084461,0.02531645569618024,0.7241477887042578,-0.03645488751566717,-0.15420664280465868,0.11775175528899151,82.81085226723509,38.41534919828906,-0.052005704600037644,0.24673421160838357,0.5426916310232915,29.36802973981751,14.025917980695
2011-07-08,13.902782349589,14.022069992223,13.775798730011,15076400.0,-0.0005486968449832652,0,14.231854953112517,15.20333797102758,15.926345429372176,-0.0005486968449832652,0.0008241758241607222,0.6417914257221365,-0.01843112274052139,-0.12705153879183123,0.10862041605130984,49.62119268725226,29.039865177979685,-0.017795646822820543,0.24697600011378484,0.5403449434146558,34.32203389832335,14.018222003751
2011-07-11,13.852758499452,13.852758499452,13.53337545627,18265400.0,-0.031292890474884816,0,14.192604541071196,15.15545999730885,15.917556866246812,-0.031292890474884816,-0.04750337381914205,-0.10656592555017314,-0.03909357116992673,-0.10945994526745033,0.0703663740975236,-28.924587237857807,26.419214929140804,-0.00017806405334957524,0.26396675349715726,0.4270025945044852,83.69098712443822,13.579551317935
2011-07-12,13.529527467798,13.741166833762,13.506439536966,15173800.0,-0.0005667327854812498,1,14.154427316082256,15.10367773548357,15.907144526963666,-0.0005667327854812498,-0.03290375651217403,-0.14405507302006085,-0.05545051244581778,-0.09865805870312382,0.04320754625730604,-42.60542573189726,25.234009675063188,0.006046219844575942,0.26187822087564594,0.42531703641653906,86.21444201315241,13.571855340991
2011-07-13,13.621879191128,13.775798730011,13.583399306407,11064900.0,0.004819960306195137,0,14.119782537870497,15.053965743183271,15.896524467957924,0.004819960306195137,-0.020994475138099156,-0.05509352097616542,-0.06241551041843252,-0.09140954904618556,0.028994038627753044,-29.25515288578356,22.89923702912461,0.006680754907346991,0.2577400186002426,0.44535848872704015,83.72093023261156,13.637271145016
2011-07-14,13.675751029737,13.733470856818,13.471807640717,15439900.0,-0.008747178329558625,1,14.080834652757197,15.002869508039783,15.884620372355513,-0.008747178329558625,-0.03621399176953066,-0.3252554373790007,-0.07667695313794098,-0.08846302986453665,0.011786076726595665,-58.26401855936807,24.47150706566195,0.0007037802304670111,0.2580202469931539,0.41681287109253995,94.61883408070123,13.517983502382
2011-07-15,13.575703329463,13.618031202656,13.456415686829,15166200.0,-0.0011386279532955568,1,14.036900584686936,14.95330337782574,15.870901221069824,-0.0011386279532955568,-0.03678287125992352,-0.3625901939455406,-0.08820448488772925,-0.08841132086917518,0.00020683598144592696,-74.69295472393736,26.030218371364807,-0.00930760583456212,0.25113419476700005,0.4131332521812299,94.44444444442453,13.502591548494
